
time,ax,ay,az,wx,wy,wz,
1.027,2.23,-0.73,-4.89,-0.07,-2.87,0.07,
1.027,2.23,-0.73,-4.89,-0.07,-2.87,0.07,
1.035,2.23,-0.73,-4.89,0.14,-2.20,-0.08,
1.036,2.23,-0.73,-4.89,0.14,-2.20,-0.08,
1.036,1.79,-0.52,-4.94,0.14,-2.20,-0.08,
1.037,1.79,-0.52,-4.94,0.14,-2.20,-0.08,
1.044,1.79,-0.52,-4.94,0.29,-1.59,-0.18,
1.045,1.79,-0.52,-4.94,0.29,-1.59,-0.18,
1.046,1.34,-0.30,-5.25,0.29,-1.59,-0.18,
1.047,1.34,-0.30,-5.25,0.29,-1.59,-0.18,
1.055,1.34,-0.30,-5.25,0.38,-1.12,-0.27,
1.056,1.34,-0.30,-5.25,0.38,-1.12,-0.27,
1.057,1.12,-0.09,-6.77,0.38,-1.12,-0.27,
1.058,1.12,-0.09,-6.77,0.38,-1.12,-0.27,
1.063,1.12,-0.09,-6.77,0.41,-0.86,-0.37,
1.064,1.12,-0.09,-6.77,0.41,-0.86,-0.37,
1.064,1.03,0.20,-6.94,0.41,-0.86,-0.37,
1.065,1.03,0.20,-6.94,0.41,-0.86,-0.37,
1.073,1.03,0.20,-6.94,0.37,-0.88,-0.48,
1.073,1.03,0.20,-6.94,0.37,-0.88,-0.48,
1.074,1.00,0.53,-8.33,0.37,-0.88,-0.48,
1.074,1.00,0.53,-8.33,0.37,-0.88,-0.48,
1.083,1.00,0.53,-8.33,0.28,-1.19,-0.60,
1.084,1.00,0.53,-8.33,0.28,-1.19,-0.60,
1.084,1.00,0.90,-9.85,0.28,-1.19,-0.60,
1.085,1.00,0.90,-9.85,0.28,-1.19,-0.60,
1.092,1.00,0.90,-9.85,0.16,-1.78,-0.72,
1.093,1.00,0.90,-9.85,0.16,-1.78,-0.72,
1.093,1.10,1.30,-9.92,0.16,-1.78,-0.72,
1.094,1.10,1.30,-9.92,0.16,-1.78,-0.72,
1.101,1.10,1.30,-9.92,0.13,-2.57,-0.76,
1.102,1.10,1.30,-9.92,0.13,-2.57,-0.76,
1.103,1.34,1.65,-10.12,0.13,-2.57,-0.76,
1.104,1.34,1.65,-10.12,0.13,-2.57,-0.76,
1.111,1.34,1.65,-10.12,0.02,-3.41,-0.84,
1.112,1.34,1.65,-10.12,0.02,-3.41,-0.84,
1.113,1.64,1.91,-10.09,0.02,-3.41,-0.84,
1.113,1.64,1.91,-10.09,0.02,-3.41,-0.84,
1.121,1.64,1.91,-10.09,-0.27,-4.10,-0.98,
1.122,1.64,1.91,-10.09,-0.27,-4.10,-0.98,
1.122,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.123,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.13,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.131,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.131,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.132,1.85,2.09,-9.62,-0.27,-4.10,-0.98,
1.139,1.85,2.09,-9.62,-0.54,-4.49,-1.06,
1.141,1.85,2.09,-9.62,-0.54,-4.49,-1.06,
1.142,1.70,2.20,-7.19,-0.54,-4.49,-1.06,
1.142,1.70,2.20,-7.19,-0.54,-4.49,-1.06,
1.149,1.70,2.20,-7.19,-0.56,-4.52,-1.06,
1.15,1.70,2.20,-7.19,-0.56,-4.52,-1.06,
1.151,1.26,2.20,-5.35,-0.56,-4.52,-1.06,
1.151,1.26,2.20,-5.35,-0.56,-4.52,-1.06,
1.158,1.26,2.20,-5.35,-0.35,-4.14,-1.04,
1.159,1.26,2.20,-5.35,-0.35,-4.14,-1.04,
1.16,0.80,2.11,-4.62,-0.35,-4.14,-1.04,
1.16,0.80,2.11,-4.62,-0.35,-4.14,-1.04,
1.168,0.80,2.11,-4.62,-0.25,-3.38,-1.08,
1.169,0.80,2.11,-4.62,-0.25,-3.38,-1.08,
1.169,0.40,1.99,-4.00,-0.25,-3.38,-1.08,
1.17,0.40,1.99,-4.00,-0.25,-3.38,-1.08,
1.177,0.40,1.99,-4.00,-0.20,-2.43,-1.13,
1.178,0.40,1.99,-4.00,-0.20,-2.43,-1.13,
1.179,0.11,1.78,-3.55,-0.20,-2.43,-1.13,
1.179,0.11,1.78,-3.55,-0.20,-2.43,-1.13,
1.188,0.11,1.78,-3.55,-0.13,-1.51,-1.14,
1.189,0.11,1.78,-3.55,-0.13,-1.51,-1.14,
1.19,-0.08,1.51,-3.31,-0.13,-1.51,-1.14,
1.191,-0.08,1.51,-3.31,-0.13,-1.51,-1.14,
1.196,-0.08,1.51,-3.31,-0.09,-0.78,-1.07,
1.197,-0.08,1.51,-3.31,-0.09,-0.78,-1.07,
1.198,-0.21,1.19,-3.23,-0.09,-0.78,-1.07,
1.198,-0.21,1.19,-3.23,-0.09,-0.78,-1.07,
1.206,-0.21,1.19,-3.23,-0.07,-0.24,-0.94,
1.206,-0.21,1.19,-3.23,-0.07,-0.24,-0.94,
1.207,-0.35,0.84,-3.26,-0.07,-0.24,-0.94,
1.207,-0.35,0.84,-3.26,-0.07,-0.24,-0.94,
1.216,-0.35,0.84,-3.26,-0.08,0.11,-0.73,
1.216,-0.35,0.84,-3.26,-0.08,0.11,-0.73,
1.216,-0.60,0.52,-3.42,-0.08,0.11,-0.73,
1.217,-0.60,0.52,-3.42,-0.08,0.11,-0.73,
1.225,-0.60,0.52,-3.42,-0.11,0.29,-0.46,
1.226,-0.60,0.52,-3.42,-0.11,0.29,-0.46,
1.226,-0.92,0.28,-3.73,-0.11,0.29,-0.46,
1.226,-0.92,0.28,-3.73,-0.11,0.29,-0.46,
1.234,-0.92,0.28,-3.73,-0.14,0.28,-0.16,
1.235,-0.92,0.28,-3.73,-0.14,0.28,-0.16,
1.235,-1.28,0.14,-4.11,-0.14,0.28,-0.16,
1.236,-1.28,0.14,-4.11,-0.14,0.28,-0.16,
1.244,-1.28,0.14,-4.11,-0.18,0.12,0.15,
1.245,-1.28,0.14,-4.11,-0.18,0.12,0.15,
1.245,-1.64,0.07,-4.55,-0.18,0.12,0.15,
1.246,-1.64,0.07,-4.55,-0.18,0.12,0.15,
1.254,-1.64,0.07,-4.55,-0.16,-0.20,0.13,
1.255,-1.64,0.07,-4.55,-0.16,-0.20,0.13,
1.256,-1.87,0.09,-5.03,-0.16,-0.20,0.13,
1.256,-1.87,0.09,-5.03,-0.16,-0.20,0.13,
1.263,-1.87,0.09,-5.03,-0.16,-0.64,0.12,
1.264,-1.87,0.09,-5.03,-0.16,-0.64,0.12,
1.264,-1.95,0.12,-5.43,-0.16,-0.64,0.12,
1.265,-1.95,0.12,-5.43,-0.16,-0.64,0.12,
1.274,-1.95,0.12,-5.43,-0.27,-1.17,0.38,
1.275,-1.95,0.12,-5.43,-0.27,-1.17,0.38,
1.275,-1.93,0.16,-5.84,-0.27,-1.17,0.38,
1.276,-1.93,0.16,-5.84,-0.27,-1.17,0.38,
1.282,-1.93,0.16,-5.84,-0.38,-1.74,0.58,
1.283,-1.93,0.16,-5.84,-0.38,-1.74,0.58,
1.284,-1.82,0.16,-6.07,-0.38,-1.74,0.58,
1.284,-1.82,0.16,-6.07,-0.38,-1.74,0.58,
1.291,-1.82,0.16,-6.07,-0.33,-2.28,0.71,
1.292,-1.82,0.16,-6.07,-0.33,-2.28,0.71,
1.293,-1.68,0.06,-6.17,-0.33,-2.28,0.71,
1.294,-1.68,0.06,-6.17,-0.33,-2.28,0.71,
1.301,-1.68,0.06,-6.17,-0.24,-2.72,0.79,
1.302,-1.68,0.06,-6.17,-0.24,-2.72,0.79,
1.303,-1.59,-0.09,-6.13,-0.24,-2.72,0.79,
1.304,-1.59,-0.09,-6.13,-0.24,-2.72,0.79,
1.311,-1.59,-0.09,-6.13,-0.27,-3.03,0.81,
1.313,-1.59,-0.09,-6.13,-0.27,-3.03,0.81,
1.314,-1.54,-0.26,-5.97,-0.27,-3.03,0.81,
1.314,-1.54,-0.26,-5.97,-0.27,-3.03,0.81,
1.321,-1.54,-0.26,-5.97,-0.25,-3.17,0.82,
1.321,-1.54,-0.26,-5.97,-0.25,-3.17,0.82,
1.322,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.323,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.33,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.33,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.331,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.331,-1.58,-0.40,-5.82,-0.25,-3.17,0.82,
1.339,-1.58,-0.40,-5.82,-0.18,-3.17,0.82,
1.34,-1.58,-0.40,-5.82,-0.18,-3.17,0.82,
1.341,-1.82,-0.62,-5.60,-0.18,-3.17,0.82,
1.341,-1.82,-0.62,-5.60,-0.18,-3.17,0.82,
1.349,-1.82,-0.62,-5.60,-0.09,-3.05,0.82,
1.35,-1.82,-0.62,-5.60,-0.09,-3.05,0.82,
1.35,-1.92,-0.72,-5.33,-0.09,-3.05,0.82,
1.351,-1.92,-0.72,-5.33,-0.09,-3.05,0.82,
1.358,-1.92,-0.72,-5.33,0.02,-2.87,0.82,
1.359,-1.92,-0.72,-5.33,0.02,-2.87,0.82,
1.359,-1.92,-0.82,-4.96,0.02,-2.87,0.82,
1.36,-1.92,-0.82,-4.96,0.02,-2.87,0.82,
1.368,-1.92,-0.82,-4.96,0.14,-2.66,0.81,
1.369,-1.92,-0.82,-4.96,0.14,-2.66,0.81,
1.369,-1.84,-0.92,-4.51,0.14,-2.66,0.81,
1.37,-1.84,-0.92,-4.51,0.14,-2.66,0.81,
1.378,-1.84,-0.92,-4.51,0.25,-2.41,0.79,
1.378,-1.84,-0.92,-4.51,0.25,-2.41,0.79,
1.379,-1.70,-1.08,-4.02,0.25,-2.41,0.79,
1.38,-1.70,-1.08,-4.02,0.25,-2.41,0.79,
1.387,-1.70,-1.08,-4.02,0.37,-2.12,0.75,
1.388,-1.70,-1.08,-4.02,0.37,-2.12,0.75,
1.389,-1.52,-1.31,-3.51,0.37,-2.12,0.75,
1.389,-1.52,-1.31,-3.51,0.37,-2.12,0.75,
1.396,-1.52,-1.31,-3.51,0.49,-1.79,0.70,
1.397,-1.52,-1.31,-3.51,0.49,-1.79,0.70,
1.398,-1.36,-1.61,-3.00,0.49,-1.79,0.70,
1.398,-1.36,-1.61,-3.00,0.49,-1.79,0.70,
1.406,-1.36,-1.61,-3.00,0.65,-1.41,0.64,
1.407,-1.36,-1.61,-3.00,0.65,-1.41,0.64,
1.407,-1.23,-1.92,-2.48,0.65,-1.41,0.64,
1.408,-1.23,-1.92,-2.48,0.65,-1.41,0.64,
1.416,-1.23,-1.92,-2.48,0.82,-1.01,0.60,
1.416,-1.23,-1.92,-2.48,0.82,-1.01,0.60,
1.417,-1.19,-2.23,-1.94,0.82,-1.01,0.60,
1.417,-1.19,-2.23,-1.94,0.82,-1.01,0.60,
1.425,-1.19,-2.23,-1.94,1.00,-0.60,0.61,
1.426,-1.19,-2.23,-1.94,1.00,-0.60,0.61,
1.427,-1.24,-2.47,-1.39,1.00,-0.60,0.61,
1.427,-1.24,-2.47,-1.39,1.00,-0.60,0.61,
1.435,-1.24,-2.47,-1.39,1.19,-0.20,0.64,
1.436,-1.24,-2.47,-1.39,1.19,-0.20,0.64,
1.437,-1.36,-2.61,-0.92,1.19,-0.20,0.64,
1.437,-1.36,-2.61,-0.92,1.19,-0.20,0.64,
1.444,-1.36,-2.61,-0.92,1.39,0.16,0.70,
1.445,-1.36,-2.61,-0.92,1.39,0.16,0.70,
1.445,-1.65,-2.70,-0.60,1.39,0.16,0.70,
1.446,-1.65,-2.70,-0.60,1.39,0.16,0.70,
1.454,-1.65,-2.70,-0.60,1.58,0.47,0.75,
1.455,-1.65,-2.70,-0.60,1.58,0.47,0.75,
1.456,-3.71,-2.77,-2.19,1.58,0.47,0.75,
1.456,-3.71,-2.77,-2.19,1.58,0.47,0.75,
1.463,-3.71,-2.77,-2.19,1.71,0.61,0.81,
1.464,-3.71,-2.77,-2.19,1.71,0.61,0.81,
1.464,-5.29,-2.86,-2.28,1.71,0.61,0.81,
1.465,-5.29,-2.86,-2.28,1.71,0.61,0.81,
1.472,-5.29,-2.86,-2.28,1.72,0.43,0.92,
1.473,-5.29,-2.86,-2.28,1.72,0.43,0.92,
1.474,-4.97,-3.03,-2.17,1.72,0.43,0.92,
1.474,-4.97,-3.03,-2.17,1.72,0.43,0.92,
1.482,-4.97,-3.03,-2.17,1.58,-0.14,1.12,
1.483,-4.97,-3.03,-2.17,1.58,-0.14,1.12,
1.483,-2.90,-3.20,-2.27,1.58,-0.14,1.12,
1.483,-2.90,-3.20,-2.27,1.58,-0.14,1.12,
1.491,-2.90,-3.20,-2.27,1.35,-0.88,1.38,
1.492,-2.90,-3.20,-2.27,1.35,-0.88,1.38,
1.492,-1.37,-3.08,-3.76,1.35,-0.88,1.38,
1.493,-1.37,-3.08,-3.76,1.35,-0.88,1.38,
1.501,-1.37,-3.08,-3.76,1.14,-1.46,1.55,
1.502,-1.37,-3.08,-3.76,1.14,-1.46,1.55,
1.503,-0.86,-2.65,-6.85,1.14,-1.46,1.55,
1.503,-0.86,-2.65,-6.85,1.14,-1.46,1.55,
1.511,-0.86,-2.65,-6.85,0.98,-1.81,1.52,
1.512,-0.86,-2.65,-6.85,0.98,-1.81,1.52,
1.513,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.514,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.52,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.522,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.523,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.523,-0.84,-1.10,-10.08,0.98,-1.81,1.52,
1.53,-0.84,-1.10,-10.08,0.74,-2.11,1.23,
1.53,-0.84,-1.10,-10.08,0.74,-2.11,1.23,
1.531,-2.58,0.80,-7.93,0.74,-2.11,1.23,
1.531,-2.58,0.80,-7.93,0.74,-2.11,1.23,
1.539,-2.58,0.80,-7.93,0.54,-2.54,0.74,
1.54,-2.58,0.80,-7.93,0.54,-2.54,0.74,
1.541,-2.61,0.91,-5.53,0.54,-2.54,0.74,
1.541,-2.61,0.91,-5.53,0.54,-2.54,0.74,
1.549,-2.61,0.91,-5.53,0.49,-3.00,0.59,
1.549,-2.61,0.91,-5.53,0.49,-3.00,0.59,
1.55,-2.60,0.80,-3.32,0.49,-3.00,0.59,
1.55,-2.60,0.80,-3.32,0.49,-3.00,0.59,
1.558,-2.60,0.80,-3.32,0.55,-3.13,0.26,
1.559,-2.60,0.80,-3.32,0.55,-3.13,0.26,
1.559,-2.79,0.54,-3.02,0.55,-3.13,0.26,
1.56,-2.79,0.54,-3.02,0.55,-3.13,0.26,
1.567,-2.79,0.54,-3.02,0.46,-2.94,-0.64,
1.568,-2.79,0.54,-3.02,0.46,-2.94,-0.64,
1.569,-3.12,0.28,-2.85,0.46,-2.94,-0.64,
1.569,-3.12,0.28,-2.85,0.46,-2.94,-0.64,
1.578,-3.12,0.28,-2.85,0.26,-2.63,-1.36,
1.579,-3.12,0.28,-2.85,0.26,-2.63,-1.36,
1.579,-3.41,0.05,-2.72,0.26,-2.63,-1.36,
1.58,-3.41,0.05,-2.72,0.26,-2.63,-1.36,
1.587,-3.41,0.05,-2.72,0.20,-2.23,-1.80,
1.588,-3.41,0.05,-2.72,0.20,-2.23,-1.80,
1.589,-3.56,-0.14,-2.53,0.20,-2.23,-1.80,
1.59,-3.56,-0.14,-2.53,0.20,-2.23,-1.80,
1.596,-3.56,-0.14,-2.53,0.20,-1.93,-1.95,
1.597,-3.56,-0.14,-2.53,0.20,-1.93,-1.95,
1.598,-3.46,-0.34,-2.16,0.20,-1.93,-1.95,
1.598,-3.46,-0.34,-2.16,0.20,-1.93,-1.95,
1.606,-3.46,-0.34,-2.16,0.21,-1.74,-1.87,
1.607,-3.46,-0.34,-2.16,0.21,-1.74,-1.87,
1.607,-3.25,-0.56,-1.91,0.21,-1.74,-1.87,
1.608,-3.25,-0.56,-1.91,0.21,-1.74,-1.87,
1.615,-3.25,-0.56,-1.91,0.26,-1.59,-1.67,
1.616,-3.25,-0.56,-1.91,0.26,-1.59,-1.67,
1.617,-3.41,-2.01,-1.70,0.26,-1.59,-1.67,
1.617,-3.41,-2.01,-1.70,0.26,-1.59,-1.67,
1.637,-3.41,-2.01,-1.70,0.35,-1.44,-1.36,
1.638,-3.41,-2.01,-1.70,0.35,-1.44,-1.36,
1.639,-3.86,-2.26,-1.42,0.35,-1.44,-1.36,
1.639,-3.86,-2.26,-1.42,0.35,-1.44,-1.36,
1.64,-3.86,-2.26,-1.42,0.51,-1.29,-0.89,
1.64,-3.86,-2.26,-1.42,0.51,-1.29,-0.89,
1.641,-4.29,-2.62,-1.33,0.51,-1.29,-0.89,
1.642,-4.29,-2.62,-1.33,0.51,-1.29,-0.89,
1.644,-4.29,-2.62,-1.33,0.73,-1.18,-0.24,
1.645,-4.29,-2.62,-1.33,0.73,-1.18,-0.24,
1.645,-4.70,-2.89,-1.38,0.73,-1.18,-0.24,
1.646,-4.70,-2.89,-1.38,0.73,-1.18,-0.24,
1.655,-4.70,-2.89,-1.38,0.96,-1.16,0.50,
1.656,-4.70,-2.89,-1.38,0.96,-1.16,0.50,
1.657,-4.80,-2.76,-1.71,0.96,-1.16,0.50,
1.658,-4.80,-2.76,-1.71,0.96,-1.16,0.50,
1.663,-4.80,-2.76,-1.71,1.16,-1.24,1.20,
1.664,-4.80,-2.76,-1.71,1.16,-1.24,1.20,
1.664,-4.58,-2.20,-2.07,1.16,-1.24,1.20,
1.665,-4.58,-2.20,-2.07,1.16,-1.24,1.20,
1.672,-4.58,-2.20,-2.07,1.29,-1.39,1.75,
1.673,-4.58,-2.20,-2.07,1.29,-1.39,1.75,
1.674,-4.25,-1.69,-2.08,1.29,-1.39,1.75,
1.674,-4.25,-1.69,-2.08,1.29,-1.39,1.75,
1.682,-4.25,-1.69,-2.08,1.31,-1.55,2.06,
1.683,-4.25,-1.69,-2.08,1.31,-1.55,2.06,
1.683,-3.86,-1.37,-1.80,1.31,-1.55,2.06,
1.683,-3.86,-1.37,-1.80,1.31,-1.55,2.06,
1.692,-3.86,-1.37,-1.80,1.21,-1.64,2.08,
1.692,-3.86,-1.37,-1.80,1.21,-1.64,2.08,
1.692,-3.25,-1.15,-1.32,1.21,-1.64,2.08,
1.693,-3.25,-1.15,-1.32,1.21,-1.64,2.08,
1.701,-3.25,-1.15,-1.32,1.03,-1.60,1.83,
1.702,-3.25,-1.15,-1.32,1.03,-1.60,1.83,
1.702,-1.30,-0.91,-0.93,1.03,-1.60,1.83,
1.702,-1.30,-0.91,-0.93,1.03,-1.60,1.83,
1.711,-1.30,-0.91,-0.93,0.86,-1.36,1.37,
1.712,-1.30,-0.91,-0.93,0.86,-1.36,1.37,
1.712,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.712,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.72,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.72,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.721,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.721,-0.77,-0.66,-0.80,0.86,-1.36,1.37,
1.73,-0.77,-0.66,-0.80,0.76,-0.88,0.75,
1.731,-0.77,-0.66,-0.80,0.76,-0.88,0.75,
1.731,-0.09,-0.49,-1.23,0.76,-0.88,0.75,
1.731,-0.09,-0.49,-1.23,0.76,-0.88,0.75,
1.739,-0.09,-0.49,-1.23,0.72,-0.21,0.06,
1.742,-0.09,-0.49,-1.23,0.72,-0.21,0.06,
1.742,-0.29,-0.61,-1.43,0.72,-0.21,0.06,
1.743,-0.29,-0.61,-1.43,0.72,-0.21,0.06,
1.749,-0.29,-0.61,-1.43,0.69,0.45,-0.52,
1.751,-0.29,-0.61,-1.43,0.69,0.45,-0.52,
1.752,-0.68,-0.78,-1.52,0.69,0.45,-0.52,
1.753,-0.68,-0.78,-1.52,0.69,0.45,-0.52,
1.759,-0.68,-0.78,-1.52,0.63,0.91,-0.88,
1.759,-0.68,-0.78,-1.52,0.63,0.91,-0.88,
1.76,-1.02,-0.90,-1.42,0.63,0.91,-0.88,
1.76,-1.02,-0.90,-1.42,0.63,0.91,-0.88,
1.768,-1.02,-0.90,-1.42,0.54,1.11,-0.98,
1.768,-1.02,-0.90,-1.42,0.54,1.11,-0.98,
1.769,-1.35,-0.96,-1.14,0.54,1.11,-0.98,
1.769,-1.35,-0.96,-1.14,0.54,1.11,-0.98,
1.778,-1.35,-0.96,-1.14,0.46,1.08,-0.88,
1.778,-1.35,-0.96,-1.14,0.46,1.08,-0.88,
1.779,-1.59,-0.93,-0.96,0.46,1.08,-0.88,
1.779,-1.59,-0.93,-0.96,0.46,1.08,-0.88,
1.787,-1.59,-0.93,-0.96,0.39,0.91,-0.67,
1.788,-1.59,-0.93,-0.96,0.39,0.91,-0.67,
1.789,-1.68,-0.84,-0.82,0.39,0.91,-0.67,
1.789,-1.68,-0.84,-0.82,0.39,0.91,-0.67,
1.796,-1.68,-0.84,-0.82,0.33,0.67,-0.41,
1.797,-1.68,-0.84,-0.82,0.33,0.67,-0.41,
1.797,-1.69,-0.69,-0.77,0.33,0.67,-0.41,
1.798,-1.69,-0.69,-0.77,0.33,0.67,-0.41,
1.806,-1.69,-0.69,-0.77,0.27,0.43,-0.18,
1.807,-1.69,-0.69,-0.77,0.27,0.43,-0.18,
1.807,-1.61,-0.52,-0.87,0.27,0.43,-0.18,
1.807,-1.61,-0.52,-0.87,0.27,0.43,-0.18,
1.815,-1.61,-0.52,-0.87,0.22,0.20,-0.00,
1.816,-1.61,-0.52,-0.87,0.22,0.20,-0.00,
1.816,-1.50,-0.39,-0.91,0.22,0.20,-0.00,
1.816,-1.50,-0.39,-0.91,0.22,0.20,-0.00,
1.825,-1.50,-0.39,-0.91,0.16,0.00,0.09,
1.825,-1.50,-0.39,-0.91,0.16,0.00,0.09,
1.826,-1.35,-0.34,-0.95,0.16,0.00,0.09,
1.826,-1.35,-0.34,-0.95,0.16,0.00,0.09,
1.835,-1.35,-0.34,-0.95,0.10,-0.17,0.10,
1.836,-1.35,-0.34,-0.95,0.10,-0.17,0.10,
1.836,-1.29,-0.31,-0.92,0.10,-0.17,0.10,
1.836,-1.29,-0.31,-0.92,0.10,-0.17,0.10,
1.844,-1.29,-0.31,-0.92,0.04,-0.30,0.08,
1.844,-1.29,-0.31,-0.92,0.04,-0.30,0.08,
1.845,-1.36,-0.13,-0.87,0.04,-0.30,0.08,
1.845,-1.36,-0.13,-0.87,0.04,-0.30,0.08,
1.854,-1.36,-0.13,-0.87,-0.03,-0.39,0.06,
1.855,-1.36,-0.13,-0.87,-0.03,-0.39,0.06,
1.855,-1.25,-0.02,-0.87,-0.03,-0.39,0.06,
1.855,-1.25,-0.02,-0.87,-0.03,-0.39,0.06,
1.863,-1.25,-0.02,-0.87,-0.10,-0.45,0.06,
1.864,-1.25,-0.02,-0.87,-0.10,-0.45,0.06,
1.864,-1.06,-0.04,-0.81,-0.10,-0.45,0.06,
1.865,-1.06,-0.04,-0.81,-0.10,-0.45,0.06,
1.872,-1.06,-0.04,-0.81,-0.17,-0.50,0.07,
1.873,-1.06,-0.04,-0.81,-0.17,-0.50,0.07,
1.874,-0.83,-0.16,-0.80,-0.17,-0.50,0.07,
1.874,-0.83,-0.16,-0.80,-0.17,-0.50,0.07,
1.882,-0.83,-0.16,-0.80,-0.23,-0.51,0.09,
1.882,-0.83,-0.16,-0.80,-0.23,-0.51,0.09,
1.883,-0.48,-0.54,-0.71,-0.23,-0.51,0.09,
1.883,-0.48,-0.54,-0.71,-0.23,-0.51,0.09,
1.891,-0.48,-0.54,-0.71,-0.25,-0.48,0.12,
1.892,-0.48,-0.54,-0.71,-0.25,-0.48,0.12,
1.892,-0.24,-0.83,-0.43,-0.25,-0.48,0.12,
1.893,-0.24,-0.83,-0.43,-0.25,-0.48,0.12,
1.901,-0.24,-0.83,-0.43,-0.20,-0.39,0.19,
1.902,-0.24,-0.83,-0.43,-0.20,-0.39,0.19,
1.902,-0.01,-0.93,0.01,-0.20,-0.39,0.19,
1.903,-0.01,-0.93,0.01,-0.20,-0.39,0.19,
1.911,-0.01,-0.93,0.01,-0.10,-0.24,0.30,
1.912,-0.01,-0.93,0.01,-0.10,-0.24,0.30,
1.912,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.912,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.92,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.921,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.921,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.921,0.28,-0.91,0.51,-0.10,-0.24,0.30,
1.929,0.28,-0.91,0.51,0.05,-0.04,0.44,
1.931,0.28,-0.91,0.51,0.05,-0.04,0.44,
1.931,0.47,-0.42,1.00,0.05,-0.04,0.44,
1.932,0.47,-0.42,1.00,0.05,-0.04,0.44,
1.941,0.47,-0.42,1.00,0.19,0.21,0.54,
1.942,0.47,-0.42,1.00,0.19,0.21,0.54,
1.942,0.30,-0.04,0.88,0.19,0.21,0.54,
1.942,0.30,-0.04,0.88,0.19,0.21,0.54,
1.948,0.30,-0.04,0.88,0.28,0.46,0.57,
1.949,0.30,-0.04,0.88,0.28,0.46,0.57,
1.949,-0.01,0.39,0.69,0.28,0.46,0.57,
1.95,-0.01,0.39,0.69,0.28,0.46,0.57,
1.958,-0.01,0.39,0.69,0.27,0.66,0.51,
1.959,-0.01,0.39,0.69,0.27,0.66,0.51,
1.959,-0.35,0.79,0.56,0.27,0.66,0.51,
1.96,-0.35,0.79,0.56,0.27,0.66,0.51,
1.967,-0.35,0.79,0.56,0.15,0.74,0.39,
1.968,-0.35,0.79,0.56,0.15,0.74,0.39,
1.969,-0.63,1.14,0.70,0.15,0.74,0.39,
1.969,-0.63,1.14,0.70,0.15,0.74,0.39,
1.977,-0.63,1.14,0.70,-0.06,0.68,0.24,
1.978,-0.63,1.14,0.70,-0.06,0.68,0.24,
1.979,-0.96,1.59,2.43,-0.06,0.68,0.24,
1.979,-0.96,1.59,2.43,-0.06,0.68,0.24,
1.987,-0.96,1.59,2.43,-0.31,0.53,0.05,
1.988,-0.96,1.59,2.43,-0.31,0.53,0.05,
1.989,-1.29,1.85,2.41,-0.31,0.53,0.05,
1.99,-1.29,1.85,2.41,-0.31,0.53,0.05,
1.996,-1.29,1.85,2.41,-0.54,0.38,-0.18,
1.997,-1.29,1.85,2.41,-0.54,0.38,-0.18,
1.998,-1.46,2.04,0.76,-0.54,0.38,-0.18,
1.998,-1.46,2.04,0.76,-0.54,0.38,-0.18,
2.006,-1.46,2.04,0.76,-0.76,0.24,-0.45,
2.008,-1.46,2.04,0.76,-0.76,0.24,-0.45,
2.009,-1.87,2.31,0.36,-0.76,0.24,-0.45,
2.01,-1.87,2.31,0.36,-0.76,0.24,-0.45,
2.015,-1.87,2.31,0.36,-0.96,0.03,-0.72,
2.016,-1.87,2.31,0.36,-0.96,0.03,-0.72,
2.017,-2.15,2.36,-1.28,-0.96,0.03,-0.72,
2.017,-2.15,2.36,-1.28,-0.96,0.03,-0.72,
2.025,-2.15,2.36,-1.28,-1.19,-0.38,-0.93,
2.026,-2.15,2.36,-1.28,-1.19,-0.38,-0.93,
2.026,-2.11,2.49,-1.55,-1.19,-0.38,-0.93,
2.027,-2.11,2.49,-1.55,-1.19,-0.38,-0.93,
2.038,-2.11,2.49,-1.55,-1.40,-0.95,-1.06,
2.039,-2.11,2.49,-1.55,-1.40,-0.95,-1.06,
2.04,-2.14,2.49,-1.17,-1.40,-0.95,-1.06,
